text	label
1.故障发生时间:2.故障结束时间:3.用户要求:用户对故障类产生扣费不认可,用户反映自己每个月好几次都出现这个问题。要求我们这边给用户处理费用。	费用争议
用户办理的5G云套餐十全十美129元档，宽带ITV免费，但查询组合定价里只有宽带免费，ITV是按照40元每月计算的，导致本月产生TIV的费用，已申请10元赠费处理了，定价问题请尽快为用户处理回复。争议类型:月租费争议争议费用情况:大于5元争议月份:争议扣费记录:,田圣宝,027-whi,套餐--ITV使用费,实时费用,套餐定价计划:宽带优惠定价组:e9自主版-宽带优惠至免费。	费用争议
用户号码认为在,该号码假冒用户单位，对单位的员工进行骚扰，内容:，通话时长:3分钟内，接收电话形式:人工拨打。举报时间,备注:用户要求举报核查处理:被举报号码:（无法识别归属地,无法查询归属地），请派单信安部处理。	用户接到骚扰 / 诈骗电话
1.否认办理业务:改套餐2.受理渠道:荆门长宁大道营业厅3.订单记录:购物车流水:4.机主身份证:5.用户要求:否认办理，根据办理订单解释，用户不认可。	否认改套餐、办理业务
用户称不在归属地营业厅，要求在线复机，请核实。停机类型:骚扰单停；处理工号:hb；通话频繁的原因（不涉及填无）:工作原因需要拨打电话；单位全称（个人填个人）:个人；能否提供工作证明:可以（工作证、盖公章的证明书、工作照片等,机主身份姓名:张敏；机主身份证辅助项（三选一）:开卡地市；用户不认可项:停机原因。	骚扰单停
漫游地（省外）:杭州；具体使用地址:杭州萧山机场；省际漫游投诉问题:上网；故障发生时间,号码状态:正常；漫游功能:已开通；4G-LTE及国漫功能:已开通；手机是否已启用4G功能:已启用；漫出地4G信号覆盖:有4G信号覆盖；手机终端类型:4G终端,手机可以正常接打电话，但是不能使用流量，已换机测试，无法恢复，要求公司处理。	漫游语音/上网问题
1.否认办理业务:开流量2.受理渠道:湖北省短信营业厅3.订单记录:购物车流水:4.机主身份证:5.用户要求:否认办理，根据办理订单解释，用户不认可。	否认改套餐、办理业务
用户反映号码，对9月至今月的费用有争议，费用争议的销售品名称:十全十美59元套餐，销售品ID:，销售品编码:，争议费用金额:670，定价描述:@kd,套餐--宽带接入费,扣费明细:@kd,套餐--宽带接入费,用户反映自己交的1年708的宽带套餐；用户反映自己交的1年708的宽带套餐，但是自己没用几个月就欠费停机，要求尽快核实联系。	费用争议
客户，通过代理服务点咨询/办理业务时，对解释说明不清表示不满意，要求核查处理，客服代表安抚无效，请协助处理,业务类型:订购销售品【号码优享业务预存话费--2000元,营业厅名称:大冶市碧桂园科信专营店；工作人员工号/特征:曹红梅；存在的服务问题:不涉及,要求开消费发票；前期工单:，已按处理结果答复，用户办理的5G云套餐十全十美199元档的套餐，缴纳了2500元的费用，查询用户缴纳的2500元开具了预存款发票，无法再开具消费发票,用户称在办理时告知过工作人员之后是需要开具消费发票的，但是现查询显示用户已经开具了2500元的预存款发票，此费用在消费后不会在开具消费发票,称后期是需要开具每月的消费发票，请相关工作人员核实处理。	发票问题
套餐名称:2018版十全十美199元套餐；套餐销售品ID,电子发票投诉问题:发票金额不一致；开票状态:开票成功；争议月份:（未确定,发票金额（元,发票邮箱,相关详情，；用户反映开的发票金额是，发票备注力有开票200实际显示元。	发票问题
短信故障现象:无法收发；短信拦截类型:拦截；测试短信情况:不涉及,工单处理时限提醒话术:我们马上核实处理，36小时内会有专人联系您。	短信无法收发
短信故障现象:无法收发；短信拦截类型:未拦截；测试短信情况:不涉及,生单原因:短信权限问题导致无法发送,工单处理时限提醒话术:我们马上核实处理，36小时内会有专人联系您。	短信无法收发
已发号测试短信，用户接收成功但不认可自助排障。	测试短信接收成功，不认可自助排障
1.赠送/购买时间及地点（业务办理时间,2.是否立即激活:已激活3.终端来源:赠送4.投诉场景:装机时未提供设备5.详细描述:,机顶盒不转移资产所有权使用,whi(ITV,用户所使用的宽带接入器、iTV接入器、WiFi接入器为中国电信公司放置在用户侧的资产，产权归电信公司所有。如果用户中止服务，必须将接入器退还中国电信,用户说当时没有安装电视，所有没有给用户机顶盒，现在用户需要安装时候才发现需要机顶盒，用户需要核实当时办理情况并回复，用户急。	安装宽带、itv、摄像头
用户号码状态正常，发送号码正确且未被对方设置拦截，不认可配合换机测试。	号码正常，短信未拦截，不配合换机测试
短信故障现象:无法收发；短信拦截类型:拦截；测试短信情况:不涉及,工单处理时限提醒话术:我们马上核实处理，36小时内会有专人联系您，用户比较着急，要求尽快核实回电。	短信无法收发
已发号测试短信，用户接收成功但不认可自助排障,OPPO验证。	测试短信接收成功，不认可自助排障
故障地址】:武汉市内【周围用户是否正常】:是【经度】:NaN【纬度】:NaN【地址】:武汉市内【地址id,基站id,受理号码,故障预处理】:本地无法主被叫【故障场景】:部分/单一位置【故障现象】:有信号，正常【故障发生时间】,点【检测BOSS侧付费模式和欠费情况】:后付费【是否存在异常话单】:无异常话单【HLR用户是否登网（关机状态检测,关机【HLR漫游权限查询】:国内漫游,检测BOSS侧停开机状态】:开机【检测30天内在途工单】:30天内无在途单,检测HLR侧停开机状态】:开机【呼叫权限】:国内呼叫【MSCID位置（仅供内部参考,检测无异常，有位置信息:湖北省武汉【检测无线网状况是否故障】:正常【检测是否是5G用户】:是5G用户【检测当前是否有拨异网号码超阈值记录】:拨异网号码语音时长没有达阀值【检测HSS中VoLTE数据状态】:正常【检测VOLTE平台用户状态】:查询失败【检测ENUM开户数据是否存在】:查询失败【检测用户volte注册状态】:用户未注册VOLTE功能重启手机或拔插卡，用户未恢复用户反映别人给自己打电话打不进来，重启无效,还请联系处理。	本地无法主被叫/上网
IM此用户称关注的湖北电信微信公众号，显示新人礼领取成功，但是没有收到短信提醒，余量详情也没有显示，我们系统余量和定价都没有领取的流量信息显示，但是用户提供的截图显示领取成功了，故在此记单，请帮忙核实处理，投诉场景,办理业务订单受理订单人工号:“hb”开头，如:hb。	充值缴费问题
增加,14天内行程情况:更新于,您于前14天内到达或途径:无查询结果；行程轨迹故障现象:无行程；异常省份:用户致电反映手机无任何行程码记录。	无法查询行程，需增加轨迹
工单流水:。用户要求赔偿期间没有享受到5GWiFi的业务的损失。已按前期答复不认可，长时间，坚持要求处理。争议类型:用户否认使用争议费用情况:大于5元争议月份:争议扣费记录:。	费用争议
用户号码认为,在,对用户号码进行骚扰，内容:，通话时长:3分钟内，接收电话形式:人工拨打。举报时间,备注:用户要求举报核查处理:被举报号码:（无法识别归属地,无法查询归属地），请派单信安部处理。	用户接到骚扰 / 诈骗电话
客户，通过合作营业厅咨询/办理业务时，对解释说明不清表示不满意，要求核查处理，客服代表安抚无效，请协助处理,业务类型:销售品成员变更【5G云套餐十全十美129元档,营业厅名称:新下陆北村电信长乐社区店；工作人员工号/特征:梅玫,用户需要取消HB,全屋智能服务费,HB,全屋智能调测费,解释安抚无效，坚持在线取消，麻烦亲核实处理；用户需要取消HB,全屋智能服务费,HB,全屋智能调测费,解释安抚无效，坚持在线取消，麻烦亲核实处理。	否认改套餐、办理业务
已发号测试短信，用户接收成功但不认可自助排障,邮政银行，汉口银行,的验证码都接收不到。	测试短信接收成功，不认可自助排障
